url,label
https://www.tradingview.com/ideas/,0
https://www.tradingview.com/markets/,0
https://www.tradingview.com/pricing/?source=header_go_pro_button&feature=start_free_trial,0
https://www.tradingview.com/pricing/?source=promo_go_pro_button,0
https://www.tradingview.com/support/,0
https://www.tradingview.com/symbols/EURONEXT-PX1/,0
https://www.tradingview.com/symbols/FTSE-UKX/,0
https://www.tradingview.com/symbols/NASDAQ-NDX/,0
https://www.tradingview.com/symbols/SSE-000001/,0
https://www.tradingview.com/symbols/TVC-NI225/,0
https://www.tradingview.com/symbols/XETR-DAX/,0
https://www.trendmicro.com/en_ph/business.html,0
https://www.trendmicro.com/en_ph/business/products/cyber-risk-exposure-management.html,0
https://www.trendmicro.com/en_ph/business/products/detection-response/xdr.html,0
https://www.trendmicro.com/en_ph/business/products/endpoint-security/workload-security.html,0
https://www.trendmicro.com/en_ph/business/products/hybrid-cloud.html,0
https://www.trendmicro.com/en_ph/business/products/hybrid-cloud/cloud-one-container-image-security.html,0
https://www.trendmicro.com/en_ph/business/products/hybrid-cloud/cloud-one-file-storage-security.html,0
https://www.trendmicro.com/en_ph/business/products/one-platform.html,0
https://www.trendmicro.com/en_ph/business/products/security-operations.html,0
https://www.tripadvisor.com/,0
https://www.tripadvisor.com/AttractionProductReview-g150807-d17400186-Early_morning_Chichen_Itza_Tour_Cenote_and_Tequila_Tasting-Cancun_Yucatan_Peninsul.html,0
https://www.tripadvisor.com/AttractionProductReview-g186338-d11451643-London_Small_Group_Tour_of_Historical_Pubs-London_England.html,0
https://www.tripadvisor.com/AttractionProductReview-g187514-d15642393-Three_Cities_in_One_Day_Segovia_Avila_Toledo_from_Madrid-Madrid.html,0
https://www.tripadvisor.com/AttractionProductReview-g187895-d16796242-The_Best_tour_in_Florence_Renaissance_Medici_Tales_guided_by_a_STORYTELLER-Florenc.html,0
https://www.tripadvisor.com/AttractionProductReview-g188590-d17809082-Amsterdam_All_Inclusive_90_Minutes_Canal_Cruise_by_Captain_Jack-Amsterdam_North_Ho.html,0
https://www.tripadvisor.com/AttractionProductReview-g293924-d17305820-Full_Day_Ninh_Binh_Highlights_Tour_from_Hanoi-Hanoi.html,0
https://www.tripadvisor.com/AttractionProductReview-g293974-d11460259-Best_of_Istanbul_1_2_or_3_Day_Private_Guided_Istanbul_Tour-Istanbul.html,0
https://www.tripadvisor.com/AttractionProductReview-g295371-d16873433-Blue_Cave_Small_Group_Boat_Tour_from_Dubrovnik-Dubrovnik_Dubrovnik_Neretva_County_.html,0
https://www.tripadvisor.com/AttractionProductReview-g297701-d12955335-Best_of_Ubud_Full_Day_Tour_with_Jungle_Swing-Ubud_Gianyar_Regency_Bali.html,0
https://www.tripadvisor.com/AttractionProductReview-g60982-d25150120-Grand_Tour_Around_Island_16_Locations_plus_Snorkeling-Honolulu_Oahu_Hawaii.html,0
https://www.tripadvisor.com/Attractions,0
https://www.tripadvisor.com/Attractions-h1-Outdoor_Activities.html,0
https://www.tripadvisor.com/Attractions-h2-Food_Activities.html,0
https://www.tripadvisor.com/Attractions-h3-Culture_Activities.html,0
https://www.tripadvisor.com/Attractions-h4-Water_Activities.html,0
https://www.tripadvisor.com/CheapFlightsHome,0
https://www.tripadvisor.com/Cruises,0
https://www.tripadvisor.com/Hotels,0
https://www.tripadvisor.com/Restaurants,0
https://www.trustpilot.com/,0
https://www.trustpilot.com/blog,0
https://www.trustpilot.com/categories,0
