url,label
https://support.microsoft.com/en-us,0
https://support.microsoft.com/en-us/microsoft-365,0
https://support.microsoft.com/en-us/microsoft-edge/delete-cookies-in-microsoft-edge-63947406-40ac-c3b8-57b9-2a946a29ae09,0
https://support.microsoft.com/en-us/onedrive,0
https://support.microsoft.com/en-us/outlook,0
https://support.microsoft.com/en-us/teams,0
https://support.microsoft.com/office/microsoft-teams-free-help-08fd2b61-1c3e-47e2-821b-d312709b933d,0
https://support.microsoft.com/topic/206f6928-2694-4adf-a50f-9edb95897d81,0
https://support.mozilla.org/?utm_source=www.firefox.com&utm_medium=referral&utm_campaign=nav&utm_content=resources,0
https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences,0
https://support.mozilla.org/en-US/kb/future-of-pocket,0
https://support.mozilla.org/kb/exporting-your-pocket-list,0
https://support.mozilla.org/kb/firefox-users-windows-7-8-and-81-moving-extended-support,0
https://support.mozilla.org/products/pocket,0
https://support.nature.com/en/support/home,0
https://support.office.com/en-ww/onedrive,0
https://support.opendns.com/,0
https://support.paloaltonetworks.com/SupportAccount/MyAccount,0
https://support.qq.com/products/14842?clientInfo=Mozilla%2F5.0%20%28Linux%3B%20Android%208.0%3B%20Pixel%202%20Build%2FOPD3.170816.012%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F48.0.2005.1517%20Mobile%20Safari%2F537.36&customInfo=href%3Dhttps%3A%2F%2Fxw.qq.com%2F%3Ff%3Dqqcom%26no-redirect%3D1%3B%20referrer%3Dhttps%3A%2F%2Fwww.qq.com%2F,0
https://support.ring.com/,0
https://support.saily.com/hc/en-us,0
https://support.serviceshub.microsoft.com/supportforbusiness/create?sapId=d66407ed-3967-b000-4cfb-2c318cad363d,0
https://support.sharethrough.com/hc/en-us,0
https://support.sophos.com/support/s/,0
https://support.springernature.com/,0
https://support.springernature.com/en/support/solutions/articles/6000255911-subscription-cancellations,0
https://support.springernature.com/en/support/solutions/folders/6000239837,0
https://support.theguardian.com/subscribe/weekly?REFPVID=undefined&INTCMP=undefined&acquisitionData=%7B%22source%22%3A%22GUARDIAN_WEB%22%2C%22componentId%22%3A%22PrintSubscriptionsHeaderLink%22%2C%22componentType%22%3A%22ACQUISITIONS_HEADER%22%2C%22referrerUrl%22%3A%22%22%7D,0
https://support.wyze.com/hc/en-us,0
https://support.xbox.com/?xr=footnav,0
https://support.yahoo-net.jp/PccLogin/s/article/H000004669,0
